path,emotion,dataset,original_split,split
Raw_Data/MELD/train/dia35_utt0.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia304_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia555_utt4.wav,angry,meld,train,train
Raw_Data/MELD/train/dia774_utt10.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia901_utt5.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia865_utt5.wav,happy,meld,train,train
Raw_Data/MELD/train/dia617_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia960_utt5.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia6_utt19.wav,angry,meld,train,train
Raw_Data/MELD/train/dia625_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia853_utt11.wav,angry,meld,train,train
Raw_Data/MELD/train/dia925_utt5.wav,happy,meld,train,train
Raw_Data/MELD/train/dia942_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia632_utt5.wav,angry,meld,train,train
Raw_Data/MELD/test/dia123_utt13.wav,disgust,meld,test,train
Raw_Data/MELD/test/dia203_utt0.wav,angry,meld,test,train
Raw_Data/MELD/test/dia30_utt2.wav,happy,meld,test,train
Raw_Data/MELD/dev/dia82_utt1.wav,angry,meld,dev,train
Raw_Data/MELD/train/dia236_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia127_utt3.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia726_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia267_utt4.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia1000_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia239_utt6.wav,happy,meld,train,train
Raw_Data/MELD/test/dia249_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia167_utt11.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia7_utt4.wav,surprise,meld,dev,train
Raw_Data/MELD/train/dia892_utt15.wav,happy,meld,train,train
Raw_Data/MELD/test/dia156_utt6.wav,angry,meld,test,train
Raw_Data/MELD/dev/dia59_utt1.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia253_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia42_utt4.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia159_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia433_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia140_utt1.wav,sad,meld,test,train
Raw_Data/MELD/train/dia921_utt6.wav,fear,meld,train,train
Raw_Data/MELD/train/dia384_utt4.wav,happy,meld,train,train
Raw_Data/MELD/train/dia18_utt8.wav,sad,meld,train,train
Raw_Data/MELD/train/dia366_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia45_utt7.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia671_utt11.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia25_utt0.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia73_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia25_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia301_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia241_utt6.wav,happy,meld,test,train
Raw_Data/MELD/train/dia877_utt2.wav,happy,meld,train,train
Raw_Data/MELD/train/dia146_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia536_utt0.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia863_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia474_utt7.wav,sad,meld,train,train
Raw_Data/MELD/dev/dia42_utt2.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia373_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia152_utt10.wav,sad,meld,train,train
Raw_Data/MELD/test/dia128_utt2.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia156_utt9.wav,happy,meld,train,train
Raw_Data/MELD/dev/dia61_utt3.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia123_utt10.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia236_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia783_utt1.wav,happy,meld,train,train
Raw_Data/MELD/test/dia227_utt3.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia260_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/dev/dia89_utt0.wav,fear,meld,dev,train
Raw_Data/MELD/train/dia94_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia622_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia851_utt16.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia898_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia258_utt6.wav,happy,meld,train,train
Raw_Data/MELD/train/dia667_utt2.wav,sad,meld,train,train
Raw_Data/MELD/train/dia253_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia270_utt11.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia942_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia90_utt1.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia839_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia107_utt7.wav,sad,meld,test,train
Raw_Data/MELD/dev/dia44_utt9.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia268_utt6.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia76_utt6.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia455_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia923_utt1.wav,sad,meld,train,train
Raw_Data/MELD/train/dia975_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia389_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia983_utt7.wav,angry,meld,train,train
Raw_Data/MELD/train/dia279_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia240_utt15.wav,sad,meld,test,train
Raw_Data/MELD/train/dia841_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia96_utt3.wav,happy,meld,dev,train
Raw_Data/MELD/train/dia1016_utt14.wav,angry,meld,train,train
Raw_Data/MELD/test/dia275_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia34_utt5.wav,surprise,meld,test,train
Raw_Data/MELD/test/dia151_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia525_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia371_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia1016_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia302_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia1_utt4.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia78_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia747_utt13.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia730_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia847_utt5.wav,happy,meld,train,train
Raw_Data/MELD/train/dia638_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia68_utt5.wav,sad,meld,dev,train
Raw_Data/MELD/train/dia949_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia261_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia228_utt7.wav,angry,meld,test,train
Raw_Data/MELD/train/dia438_utt12.wav,happy,meld,train,train
Raw_Data/MELD/train/dia792_utt0.wav,happy,meld,train,train
Raw_Data/MELD/dev/dia62_utt4.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia32_utt4.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia252_utt16.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia434_utt7.wav,happy,meld,train,train
Raw_Data/MELD/train/dia811_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia356_utt21.wav,angry,meld,train,train
Raw_Data/MELD/train/dia932_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia946_utt14.wav,happy,meld,train,train
Raw_Data/MELD/train/dia430_utt2.wav,sad,meld,train,train
Raw_Data/MELD/train/dia15_utt11.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia673_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia496_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia49_utt10.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia251_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia506_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia956_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia558_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia114_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia76_utt13.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia12_utt17.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia913_utt11.wav,happy,meld,train,train
Raw_Data/MELD/train/dia921_utt10.wav,angry,meld,train,train
Raw_Data/MELD/test/dia32_utt0.wav,surprise,meld,test,train
Raw_Data/MELD/test/dia249_utt4.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia260_utt7.wav,neutral,meld,test,train
Raw_Data/MELD/dev/dia13_utt13.wav,surprise,meld,dev,train
Raw_Data/MELD/train/dia148_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia982_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia44_utt1.wav,surprise,meld,train,train
Raw_Data/MELD/dev/dia78_utt3.wav,angry,meld,dev,train
Raw_Data/MELD/train/dia535_utt2.wav,angry,meld,train,train
Raw_Data/MELD/train/dia844_utt19.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia105_utt0.wav,angry,meld,test,train
Raw_Data/MELD/test/dia77_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia410_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia80_utt1.wav,happy,meld,train,train
Raw_Data/MELD/test/dia264_utt1.wav,angry,meld,test,train
Raw_Data/MELD/train/dia207_utt19.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia47_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia954_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia466_utt2.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia754_utt4.wav,angry,meld,train,train
Raw_Data/MELD/train/dia893_utt13.wav,happy,meld,train,train
Raw_Data/MELD/train/dia542_utt1.wav,angry,meld,train,train
Raw_Data/MELD/test/dia97_utt1.wav,happy,meld,test,train
Raw_Data/MELD/train/dia827_utt14.wav,happy,meld,train,train
Raw_Data/MELD/test/dia76_utt3.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia41_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia790_utt0.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia184_utt4.wav,happy,meld,train,train
Raw_Data/MELD/train/dia1026_utt14.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia222_utt5.wav,happy,meld,train,train
Raw_Data/MELD/dev/dia69_utt2.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia55_utt3.wav,surprise,meld,train,train
Raw_Data/MELD/dev/dia92_utt10.wav,disgust,meld,dev,train
Raw_Data/MELD/test/dia14_utt8.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia768_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia232_utt8.wav,happy,meld,test,train
Raw_Data/MELD/train/dia36_utt5.wav,sad,meld,train,train
Raw_Data/MELD/train/dia155_utt11.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia52_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia886_utt22.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia342_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia85_utt16.wav,surprise,meld,dev,train
Raw_Data/MELD/dev/dia19_utt11.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia273_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia473_utt2.wav,angry,meld,train,train
Raw_Data/MELD/train/dia319_utt22.wav,disgust,meld,train,train
Raw_Data/MELD/test/dia76_utt18.wav,happy,meld,test,train
Raw_Data/MELD/train/dia629_utt16.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia98_utt9.wav,neutral,meld,test,train
Raw_Data/MELD/dev/dia98_utt3.wav,happy,meld,dev,train
Raw_Data/MELD/train/dia349_utt4.wav,happy,meld,train,train
Raw_Data/MELD/train/dia720_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia499_utt20.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia41_utt5.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia1016_utt18.wav,angry,meld,train,train
Raw_Data/MELD/test/dia133_utt12.wav,sad,meld,test,train
Raw_Data/MELD/train/dia158_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia167_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia792_utt14.wav,happy,meld,train,train
Raw_Data/MELD/train/dia319_utt13.wav,surprise,meld,train,train
Raw_Data/MELD/dev/dia77_utt17.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia8_utt6.wav,happy,meld,train,train
Raw_Data/MELD/test/dia133_utt8.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia1018_utt11.wav,angry,meld,train,train
Raw_Data/MELD/train/dia654_utt0.wav,sad,meld,train,train
Raw_Data/MELD/test/dia45_utt2.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia578_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia759_utt14.wav,sad,meld,train,train
Raw_Data/MELD/train/dia477_utt13.wav,happy,meld,train,train
Raw_Data/MELD/train/dia40_utt12.wav,happy,meld,train,train
Raw_Data/MELD/train/dia374_utt1.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia103_utt0.wav,happy,meld,train,train
Raw_Data/MELD/test/dia29_utt3.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia726_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia979_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia55_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia822_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia76_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia76_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia12_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia272_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia997_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia1035_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia946_utt11.wav,angry,meld,train,train
Raw_Data/MELD/test/dia191_utt2.wav,sad,meld,test,train
Raw_Data/MELD/train/dia499_utt15.wav,happy,meld,train,train
Raw_Data/MELD/train/dia115_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia187_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/dev/dia40_utt2.wav,disgust,meld,dev,train
Raw_Data/MELD/train/dia191_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia184_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia654_utt1.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia214_utt2.wav,sad,meld,train,train
Raw_Data/MELD/train/dia160_utt11.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia1026_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia183_utt12.wav,happy,meld,train,train
Raw_Data/MELD/train/dia847_utt4.wav,happy,meld,train,train
Raw_Data/MELD/train/dia901_utt3.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia817_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia846_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia621_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia954_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia898_utt4.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia794_utt2.wav,angry,meld,train,train
Raw_Data/MELD/dev/dia25_utt1.wav,surprise,meld,dev,train
Raw_Data/MELD/train/dia1027_utt3.wav,sad,meld,train,train
Raw_Data/MELD/train/dia202_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia1020_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia252_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia73_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia791_utt19.wav,happy,meld,train,train
Raw_Data/MELD/train/dia466_utt11.wav,angry,meld,train,train
Raw_Data/MELD/train/dia720_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia614_utt2.wav,happy,meld,train,train
Raw_Data/MELD/dev/dia51_utt6.wav,angry,meld,dev,train
Raw_Data/MELD/train/dia305_utt9.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia832_utt3.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia412_utt10.wav,disgust,meld,train,train
Raw_Data/MELD/dev/dia54_utt3.wav,neutral,meld,dev,train
Raw_Data/MELD/dev/dia7_utt8.wav,disgust,meld,dev,train
Raw_Data/MELD/train/dia438_utt10.wav,sad,meld,train,train
Raw_Data/MELD/test/dia168_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia1001_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia20_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia326_utt0.wav,sad,meld,train,train
Raw_Data/MELD/train/dia450_utt22.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia512_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia536_utt13.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia520_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia663_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia234_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia172_utt2.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia907_utt8.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia295_utt4.wav,sad,meld,train,train
Raw_Data/MELD/test/dia196_utt15.wav,angry,meld,test,train
Raw_Data/MELD/train/dia66_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia50_utt2.wav,fear,meld,test,train
Raw_Data/MELD/train/dia10_utt1.wav,angry,meld,train,train
Raw_Data/MELD/train/dia957_utt0.wav,sad,meld,train,train
Raw_Data/MELD/test/dia97_utt3.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia410_utt16.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia95_utt9.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia476_utt4.wav,sad,meld,train,train
Raw_Data/MELD/train/dia505_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia680_utt9.wav,happy,meld,train,train
Raw_Data/MELD/train/dia312_utt8.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia362_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia8_utt12.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia858_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia636_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia872_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia60_utt0.wav,fear,meld,test,train
Raw_Data/MELD/train/dia875_utt7.wav,happy,meld,train,train
Raw_Data/MELD/train/dia939_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia684_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia205_utt0.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia404_utt8.wav,sad,meld,train,train
Raw_Data/MELD/train/dia201_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia365_utt10.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia545_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia128_utt4.wav,happy,meld,train,train
Raw_Data/MELD/train/dia189_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia102_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia682_utt5.wav,happy,meld,train,train
Raw_Data/MELD/train/dia276_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia25_utt11.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia658_utt2.wav,happy,meld,train,train
Raw_Data/MELD/test/dia278_utt8.wav,sad,meld,test,train
Raw_Data/MELD/train/dia351_utt15.wav,happy,meld,train,train
Raw_Data/MELD/train/dia367_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia875_utt3.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia113_utt12.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia770_utt2.wav,angry,meld,train,train
Raw_Data/MELD/dev/dia11_utt12.wav,angry,meld,dev,train
Raw_Data/MELD/train/dia107_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia653_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia115_utt4.wav,angry,meld,train,train
Raw_Data/MELD/train/dia769_utt0.wav,sad,meld,train,train
Raw_Data/MELD/train/dia650_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia362_utt3.wav,sad,meld,train,train
Raw_Data/MELD/train/dia616_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia404_utt10.wav,happy,meld,train,train
Raw_Data/MELD/train/dia541_utt7.wav,happy,meld,train,train
Raw_Data/MELD/test/dia97_utt4.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia907_utt9.wav,disgust,meld,train,train
Raw_Data/MELD/dev/dia105_utt0.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia529_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia171_utt0.wav,happy,meld,train,train
Raw_Data/MELD/train/dia129_utt10.wav,angry,meld,train,train
Raw_Data/MELD/train/dia793_utt10.wav,happy,meld,train,train
Raw_Data/MELD/train/dia109_utt5.wav,happy,meld,train,train
Raw_Data/MELD/train/dia139_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia840_utt1.wav,happy,meld,train,train
Raw_Data/MELD/train/dia832_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia998_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia488_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia966_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia274_utt7.wav,angry,meld,train,train
Raw_Data/MELD/train/dia253_utt8.wav,happy,meld,train,train
Raw_Data/MELD/train/dia122_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia633_utt3.wav,happy,meld,train,train
Raw_Data/MELD/dev/dia45_utt5.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia184_utt19.wav,angry,meld,train,train
Raw_Data/MELD/test/dia141_utt1.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia575_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia1001_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia146_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia57_utt11.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia240_utt14.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia808_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia324_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia792_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia507_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia267_utt10.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia177_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia512_utt12.wav,angry,meld,train,train
Raw_Data/MELD/train/dia310_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia938_utt8.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia533_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia560_utt5.wav,happy,meld,train,train
Raw_Data/MELD/train/dia1007_utt1.wav,sad,meld,train,train
Raw_Data/MELD/train/dia823_utt11.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia80_utt6.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia637_utt6.wav,angry,meld,train,train
Raw_Data/MELD/train/dia850_utt4.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia554_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia279_utt14.wav,neutral,meld,test,train
